tenure_months,total_orders,total_spend,recency_days,age,income_bracket,nps_score,online_ratio,return_rate,support_tickets,discount_usage,category_preference,region,gender,clv_tier,customer_id,avg_order_value,tenure_years,purchase_frequency,recency_score,frequency_score,monetary_score,rfm_score,retention_rate,churn_rate,clv_12month,clv_segment,clv_predicted_rf,clv_predicted_ridge,clv_predicted_xgb,clv_predicted_ensemble,clv_error_rf
36,10,293.3026898022557,112,65,2,6,0.4291793894789673,0.2988025072186436,7,0.5221118248897991,Pharmacy,South,F,At-Risk,CUST_01655,29.33026898022557,3.0,3.333333333333333,2,2,2,6,0.3112944843860623,0.6887055156139377,60.09,Low,60.51814584086321,46.91084675959385,56.2032,56.255146676754734,0.42814584086320906
23,7,42.79534653630066,350,19,1,5,0.2412828989681854,0.2547397024375795,5,0.906303488118004,Pharmacy,North,F,Hibernating,CUST_02677,6.113620933757238,1.9166666666666667,3.652173913043478,1,2,1,4,0.3446707978344667,0.6553292021655333,11.58,Low,12.684981212845392,39.69805498413642,11.362338,15.506957915601834,1.1049812128453915
18,4,33.25011663511503,236,72,2,3,0.1376176303906614,0.3083490206813298,2,0.9303014841587964,Grocery,East,M,Hibernating,CUST_02551,8.312529158778757,1.5,2.6666666666666665,1,1,1,3,0.2105729472525873,0.7894270527474126,9.24,Low,11.383822731082406,24.104173770176473,9.261499,12.481549291973371,2.1438227310824054
8,3,50.92277095347252,286,45,1,6,0.1121714142658598,0.4783862547175344,13,0.7009569999747853,Pharmacy,West,F,Hibernating,CUST_02406,16.97425698449084,0.6666666666666666,4.5,1,1,1,3,0.2388519633184153,0.7611480366815847,28.59,Low,31.82224682047763,37.36375806098656,30.821955,32.54953051908617,3.2322468204776307
47,11,550.3619064659337,90,57,1,6,0.3497362461400523,0.2406626162935553,5,0.4235011945251506,Grocery,South,M,At-Risk,CUST_01775,50.03290058781215,3.9166666666666665,2.8085106382978724,3,2,3,8,0.3592094752761353,0.6407905247238648,83.32,Low,100.91239568414076,96.79944797681455,82.67921,94.27217544316883,17.59239568414077
23,13,1594.0863671477523,27,45,3,9,0.5695370742408882,0.0765227495378621,1,0.1180680030638092,Sports,East,F,Growers,CUST_00919,122.6220282421348,1.9166666666666667,6.782608695652174,4,2,4,10,0.5976449146053227,0.4023550853946773,1195.47,High,923.2647201504697,982.2610645192595,1035.1472,967.4081448748873,272.20527984953037
42,11,417.2134923630762,62,32,2,5,0.26847667183621,0.2963276862574586,6,0.5256226693375152,Clothing,East,M,At-Risk,CUST_01647,37.9284993057342,3.5,3.142857142857143,4,2,2,8,0.5572059246811183,0.4427940753188817,91.13,Low,95.5480844264315,117.18582402697406,92.39395,98.53608089910954,4.418084426431506
34,34,800.0,84,54,3,8,0.739180044891451,0.0970020209572696,3,0.2923078008853594,Tech,North,M,Growers,CUST_01027,23.529411764705884,2.833333333333333,12.0,3,4,3,10,0.7750681252410117,0.2249318747589883,470.17,Medium,525.5228070707716,454.08717240286967,429.27582,480.33961083079146,55.352807070771576
13,15,800.0,24,38,3,8,0.6504693458749473,0.1025358768473603,5,0.2905581405110482,Clothing,North,F,Growers,CUST_01031,53.333333333333336,1.0833333333333333,13.846153846153848,4,3,3,10,0.7307108457741914,0.2692891542258085,884.07,High,955.6652752109391,780.9567084337647,932.8091,911.208254235618,71.59527521093901
35,52,2228.87013563472,48,37,3,6,0.839840352324897,0.1040529251088935,5,0.143877863116374,Sports,North,M,Growers,CUST_00883,42.862887223744615,2.9166666666666665,17.82857142857143,4,4,4,12,0.811711770540528,0.188288229459472,1172.13,High,1322.2286742170093,1448.874161016816,1236.4312,1319.808418204619,150.09867421700915
34,12,1067.9867345748517,54,31,2,7,0.4439765041843645,0.0791458417657896,3,0.1895367166004232,Clothing,West,M,Growers,CUST_01336,88.9988945479043,2.833333333333333,4.235294117647059,4,2,3,9,0.5784033515329488,0.4215966484670512,333.99,Medium,324.75568509315895,348.5801724115091,321.34177,328.34446111377747,9.234314906841064
40,11,200.0,140,42,2,5,0.271730542669837,0.1976318956554443,10,0.3718826663542347,Clothing,West,F,At-Risk,CUST_02223,18.181818181818183,3.333333333333333,3.3,2,2,2,6,0.4198604155065824,0.5801395844934176,36.35,Low,45.46665479886472,53.51916359501033,36.277985,43.907234790572296,9.116654798864715
77,154,9209.153810952675,26,53,4,10,0.73232946092907,0.074287827945709,3,0.0552375161092699,Luxury,North,M,Champions,CUST_00365,59.79970007112127,6.416666666666667,24.0,4,5,5,14,0.8535907185310948,0.1464092814689052,2398.86,High,3955.3279547413476,3810.51149737183,2734.2786,3514.330355557988,1556.4679547413475
20,15,263.4842293290524,100,51,1,7,0.2174798896500074,0.1835988515760031,12,0.3044369974097969,Clothing,North,F,At-Risk,CUST_02126,17.565615288603496,1.6666666666666667,9.0,3,3,2,8,0.5950137326157117,0.4049862673842883,173.95,Low,159.9909160674361,183.31067215253853,163.32156,165.4252306632087,13.959083932563885
83,167,5996.576047309214,4,48,4,8,0.6741779268328698,0.0343263156719628,3,0.0184871187198827,Electronics,North,M,Champions,CUST_00028,35.90764100185158,6.916666666666667,24.14457831325301,5,5,5,15,0.95,0.05,6459.55,Very High,6494.037984159023,3562.90283640168,6419.5474,5739.473229476513,34.487984159022744
55,48,15000.0,26,31,4,9,0.3853541816562401,0.0454152158023691,1,0.0674915511403289,Luxury,South,M,Champions,CUST_00474,312.5,4.583333333333333,10.472727272727273,4,4,5,13,0.9133244827490846,0.0866755172509153,13362.73,Very High,8979.341877329012,23319.853315434346,13461.107,12271.394310111942,4383.388122670987
81,184,15000.0,24,63,3,10,0.7424275588480022,0.0156130729768479,3,0.0365992953528708,Luxury,South,M,Champions,CUST_00526,81.52173913043478,6.75,27.25925925925926,4,5,5,14,0.95,0.05,14601.46,Very High,13251.860579518043,9644.46710163945,14893.73,12879.398503113573,1349.5994204819563
6,13,982.95338098991,40,50,3,7,0.6189653819236854,0.0582293541017976,3,0.2719432588863704,Tech,East,M,Growers,CUST_00726,75.61179853768539,0.5,26.0,4,2,3,9,0.6531523741991415,0.3468476258008585,2108.12,High,1476.138969269634,1029.4748371268279,2077.2952,1521.7560184918384,631.981030730366
62,144,6008.154285441693,27,42,3,10,0.417101685463167,0.0312300123594498,4,0.0635655179896385,Luxury,East,F,Champions,CUST_00056,41.72329364890064,5.166666666666667,27.870967741935484,4,5,5,14,0.8254844488922921,0.1745155511077079,2495.57,High,2902.879412282516,3455.915825181436,2502.9111,2875.1584067901795,407.30941228251595
31,40,2078.260838319208,76,53,2,6,0.4170222531001323,0.1083732250160124,5,0.1786722434678316,Tech,East,M,Growers,CUST_00639,51.9565209579802,2.583333333333333,15.483870967741934,3,4,4,11,0.7432078556142027,0.2567921443857973,1164.53,High,1124.2955971852016,1040.5175946575807,1153.2688,1115.4999703535234,40.234402814798386
83,190,6374.897628308469,6,56,3,8,0.4385062621629894,0.0537731118968117,3,0.013005985139346,Electronics,South,F,Champions,CUST_00303,33.552092780570895,6.916666666666667,27.46987951807229,5,5,5,15,0.95,0.05,7572.65,Very High,6785.704392791888,4206.548741437795,7263.756,6294.085419987315,786.945607208112
1,4,128.33303574349443,308,72,1,5,0.4531015232983773,0.2849588017422652,10,0.8709695313279147,Grocery,East,F,Hibernating,CUST_02609,32.08325893587361,0.0833333333333333,48.0,1,1,1,3,0.2611730069758073,0.7388269930241926,885.98,High,477.2208621110458,119.77510772161715,859.89514,432.2064010535847,408.7591378889542
25,49,2238.914360124091,34,52,2,9,0.6803558695756591,0.0881709819093541,6,0.1971987797403506,Clothing,East,F,Growers,CUST_01277,45.69212979845084,2.083333333333333,23.52,4,4,4,12,0.816119754756347,0.1838802452436529,2763.53,Very High,2052.9593224344812,1970.0201097138727,2345.6702,2119.1655328447537,710.570677565519
16,4,97.7006136278947,250,27,1,6,0.4161909796567428,0.4146714830607405,11,0.7352714961491946,Pharmacy,South,M,Hibernating,CUST_02636,24.425153406973678,1.3333333333333333,3.0,1,1,1,3,0.1996641166980848,0.8003358833019152,28.26,Low,31.253662838851596,27.547759134418623,28.947569,29.783105408923415,2.993662838851595
33,35,1206.2891748934248,75,28,3,8,0.5586861665337258,0.0656244114251916,7,0.2502691997515981,Clothing,North,M,Growers,CUST_00625,34.465404996954994,2.75,12.727272727272728,3,4,4,11,0.7116892148168279,0.2883107851831721,488.62,Medium,693.5630151718701,726.183464583906,560.311,656.5756067041826,204.94301517187012
29,17,708.6479400972714,198,52,2,7,0.5756944039626046,0.1051409720219322,11,0.5796785893411418,Grocery,West,M,At-Risk,CUST_02056,41.68517294689832,2.4166666666666665,7.03448275862069,2,3,3,8,0.4097183354188727,0.5902816645811273,183.55,Low,188.00630755974942,174.43964564865496,177.38689,182.00907117362055,4.456307559749405
17,27,2500.0,83,40,2,6,0.6633727479024699,0.0973345880927618,1,0.1624732987168411,Clothing,South,M,Growers,CUST_01281,92.5925925925926,1.4166666666666667,19.058823529411764,3,3,4,10,0.5616298363916101,0.4383701636083899,1253.56,High,1196.5588438710738,1159.4415614166016,1266.1747,1209.386635879671,57.00115612892614
26,33,2062.088339467861,45,40,3,8,0.8420736064928609,0.1047630651380177,5,0.1709615370865341,Clothing,East,M,Growers,CUST_01050,62.48752543842002,2.1666666666666665,15.230769230769232,4,4,4,12,0.8186667769351637,0.1813332230648363,1674.35,High,1788.7032500875107,1739.3034606644712,2060.13,1855.7233469947548,114.35325008751079
58,112,6359.092946751666,16,40,4,8,0.3425517430598926,0.0742087646604376,0,0.0328157562616319,Home,South,F,Champions,CUST_00337,56.77761559599702,4.833333333333333,23.17241379310345,5,5,5,15,0.95,0.05,9890.2,Very High,9066.786271052653,5813.905752552648,9566.299,8430.328303627522,823.4137289473474
75,74,10589.028800106717,4,43,3,9,0.4771356636086078,0.0437492469243889,0,0.089614386386013,Luxury,South,F,Champions,CUST_00048,143.09498378522588,6.25,11.84,5,5,5,15,0.95,0.05,13575.59,Very High,12731.318023925098,6517.217312588701,13597.237,11357.588061400278,844.2719760749023
39,183,5361.02226780195,19,47,4,8,0.4939130449584656,0.0741494381172446,1,0.0363530542705143,Electronics,West,F,Champions,CUST_00107,29.295203649190984,3.25,56.30769230769231,5,5,5,15,0.95,0.05,13982.39,Very High,12061.044389379971,16734.1270869888,11730.919,12770.649892025414,1921.3456106200283
21,14,2500.0,80,48,2,6,0.6340561952274635,0.0967747833400163,1,0.1048261041794666,Clothing,West,M,Growers,CUST_01080,178.57142857142858,1.75,8.0,3,3,4,10,0.5199503777662304,0.4800496222337695,1011.9,High,985.7893689730953,1217.3995778608553,1054.551,1049.3015133909814,26.110631026904684
20,35,2182.314701306804,77,44,3,6,0.7310865061617864,0.0607498637109429,5,0.3430391273836874,Tech,North,M,Growers,CUST_01145,62.35184860876584,1.6666666666666667,21.0,3,4,4,11,0.772965540667688,0.227034459332312,2163.8,High,1762.2891555796618,1653.5320454050602,2174.1814,1853.1525141113675,401.51084442033834
10,5,30.97899889490945,195,63,2,6,0.3645328642798684,0.3394231352898395,10,0.5271340934282414,Pharmacy,South,M,Hibernating,CUST_02441,6.19579977898189,0.8333333333333334,6.0,2,1,1,4,0.355687086611656,0.644312913388344,20.94,Low,21.631671119383775,50.99685889701589,20.442049,25.298660914848707,0.6916711193837735
34,17,478.9907987144963,136,66,2,4,0.4583922712783073,0.2103382092216871,4,0.5080836295825258,Pharmacy,North,F,At-Risk,CUST_01837,28.17592933614684,2.833333333333333,6.0,2,3,2,7,0.5326051309283599,0.4673948690716401,126.93,Low,123.53099498958319,101.62204664728648,129.80109,120.5822811919939,3.399005010416815
23,8,538.7830894168866,180,63,1,7,0.318965571803134,0.2995734049827144,12,0.4086039706951554,Clothing,East,F,At-Risk,CUST_01754,67.34788617711082,1.9166666666666667,4.173913043478261,2,2,3,7,0.4203403093815445,0.5796596906184555,150.18,Low,183.75011018109592,187.13436124925465,160.66063,177.14240567518826,33.57011018109591
31,44,2500.0,23,34,3,9,0.4299633241152275,0.1222970524442974,4,0.1337187116020119,Tech,South,F,Growers,CUST_01102,56.81818181818182,2.583333333333333,17.032258064516128,5,4,4,13,0.95,0.05,5880.48,Very High,6044.905132745652,2828.04897878465,6209.516,5234.969687424808,164.42513274565226
28,5,800.0,127,60,1,7,0.2493577455012947,0.1333614640519145,6,0.3267474308757417,Clothing,South,M,At-Risk,CUST_01969,160.0,2.333333333333333,2.142857142857143,2,1,3,6,0.2597494504342641,0.7402505495657359,179.16,Low,171.15250529741058,162.72419120009252,177.99919,171.43864177584322,8.007494702589412
81,182,12481.363692499956,19,34,4,10,0.7240546175078151,0.0510636742798563,4,0.0591719086258286,Luxury,North,M,Champions,CUST_00524,68.5789213873624,6.75,26.96296296296296,5,5,5,15,0.95,0.05,11423.6,Very High,12394.197302264796,9077.171403787781,11712.853,11449.814170199406,970.5973022647959
29,15,800.0,33,48,3,8,0.4540930974400194,0.1103344965311753,2,0.3473140596537647,Clothing,North,M,Growers,CUST_01429,53.333333333333336,2.4166666666666665,6.206896551724138,4,3,3,10,0.7530759893128214,0.2469240106871786,359.44,Medium,435.3844277555773,513.6377720090982,389.87527,435.36151360884315,75.9444277555773
11,7,57.72751167242118,301,63,1,3,0.3488794342700279,0.4220518520710136,3,0.6209461270870698,Grocery,West,M,Hibernating,CUST_02608,8.246787381774455,0.9166666666666666,7.636363636363637,1,2,1,4,0.3497156690854062,0.6502843309145938,33.73,Low,30.67954521078663,53.09030547114666,33.521763,35.177724815072594,3.050454789213365
18,20,1284.8230381862988,33,42,3,9,0.5355751805886098,0.1017964951121389,6,0.318454944070013,Sports,East,M,Growers,CUST_00604,64.24115190931494,1.5,13.333333333333334,4,3,4,11,0.6403252206955423,0.3596747793044577,1036.84,High,958.0476636858434,1068.8489103894735,1006.6793,993.9043554812704,78.7923363141565
6,55,2127.791036805449,44,44,3,6,0.7866381113334076,0.0715836768130248,7,0.1100348470413525,Clothing,East,F,Growers,CUST_01490,38.68710976009909,0.5,110.0,4,4,4,12,0.7734320059211567,0.2265679940788433,4322.75,Very High,4293.358893902234,13449.50035718477,4490.7856,5468.184320699022,29.39110609776617
1,5,200.0,275,60,1,4,0.2210088370055465,0.3708712709262255,12,0.7692177820548209,Pharmacy,West,M,Hibernating,CUST_02352,40.0,0.0833333333333333,60.0,1,1,2,4,0.2844546565538695,0.7155453434461305,1124.24,High,528.5110701109567,259.82483906257596,1059.0392,564.9837269787707,595.7289298890433
37,196,14089.46025580212,18,64,4,8,0.507887551761661,0.0472100506880711,1,0.0527474808512858,Electronics,North,M,Champions,CUST_00061,71.88500130511285,3.083333333333333,63.567567567567565,5,5,5,15,0.95,0.05,35396.33,Very High,29187.080359637104,57705.106270911376,36031.926,35632.38232204839,6209.2496403628975
18,7,152.33838895448164,244,30,2,2,0.2440075832860305,0.2436588385144302,3,0.7998046408208728,Grocery,West,M,Hibernating,CUST_02750,21.762626993497378,1.5,4.666666666666667,1,2,1,4,0.3393580759009086,0.6606419240990914,40.93,Low,43.901005752690146,41.594404072951086,45.158257,43.799522106779975,2.9710057526901466
23,52,2500.0,26,53,3,9,0.5119692166548478,0.0553330068206746,4,0.2057536115604406,Sports,North,M,Growers,CUST_00672,48.07692307692308,1.9166666666666667,27.130434782608692,4,4,4,12,0.7420476728735322,0.2579523271264677,1714.05,High,1750.9808965894026,1947.2935776815673,1689.0094,1769.3629098936756,36.930896589402664
57,67,11696.948243809564,25,60,3,10,0.661721831177456,0.0209768893721764,0,0.1072687529725331,Luxury,North,M,Champions,CUST_00093,174.58131707178453,4.75,14.105263157894736,4,5,5,14,0.9328322262268588,0.067167773773141,10815.76,Very High,11710.593137317665,9986.548603256588,11135.865,11173.51536387115,894.8331373176643
18,37,800.0,59,49,3,8,0.423699288965582,0.1320782449172903,1,0.1046085524251854,Clothing,South,F,Growers,CUST_00667,21.62162162162162,1.5,24.666666666666668,4,4,3,11,0.7290229227114561,0.2709770772885439,592.27,Medium,779.9220619442938,911.0876249702984,687.91974,774.8214798946844,187.6520619442938
30,15,328.7174822278866,103,26,1,6,0.2135490640886425,0.1932391610474084,12,0.3922784493794611,Grocery,West,M,At-Risk,CUST_01888,21.91449881519244,2.5,6.0,3,3,2,8,0.5010089317199657,0.4989910682800342,86.82,Low,101.88482858799172,116.62439676423901,89.781784,100.78289074521192,15.064828587991727
55,91,6841.90439916942,6,35,4,9,0.43764410672593,0.0305847223523744,3,0.0451449479447432,Electronics,North,F,Champions,CUST_00281,75.18576262823538,4.583333333333333,19.854545454545452,5,5,5,15,0.95,0.05,8829.32,Very High,10604.992528216486,6101.754410842667,10958.845,9589.079702794688,1775.6725282164862
33,6,200.0,69,32,2,6,0.4225777277701021,0.2776418830577684,7,0.6546762773267146,Clothing,East,M,At-Risk,CUST_01720,33.333333333333336,2.75,2.1818181818181817,3,2,2,7,0.5717222584817244,0.4282777415182756,49.6,Low,70.16401884700379,106.16411569030463,51.350105,69.43936249243936,20.564018847003787
71,169,5854.742046678085,16,38,3,8,0.3312824211097258,0.0489604899951507,1,0.0756955931966152,Luxury,West,M,Champions,CUST_00360,34.643444063183935,5.916666666666667,28.56338028169014,5,5,5,15,0.95,0.05,6865.47,Very High,6786.7291148701215,5035.862792184438,6787.8843,6393.900631269478,78.74088512987873
26,56,1104.4937042282809,31,45,2,7,0.7543607518742922,0.120096965457812,4,0.3078837431117188,Tech,South,M,Growers,CUST_00900,19.723101861219305,2.1666666666666665,25.846153846153847,4,4,3,11,0.7726724659072771,0.2273275340927228,1096.16,High,930.3398477766716,887.2563410790688,945.0464,925.9057270904793,165.82015222332848
38,9,440.0057582186087,140,52,2,7,0.5882314620790716,0.2562897779438028,12,0.4877590309354555,Clothing,South,M,At-Risk,CUST_01936,48.88952869095653,3.1666666666666665,2.8421052631578947,2,2,2,6,0.4855424328123185,0.5144575671876814,105.91,Low,94.24803677410559,77.75488333459924,106.07955,93.97198685701166,11.66196322589441
39,18,231.6138828232588,195,27,1,5,0.5891818932091258,0.2322621700098787,4,0.6782231484880963,Grocery,North,M,At-Risk,CUST_01995,12.867437934625489,3.25,5.538461538461538,2,3,2,7,0.4902608315442696,0.5097391684557304,56.94,Low,58.582467125306835,80.92918640416791,56.244022,61.743110293929654,1.6424671253068368
15,6,84.04907366664935,301,71,2,6,0.1023670154390768,0.3179574373591888,15,0.6141842795207701,Grocery,South,F,Hibernating,CUST_02313,14.00817894444156,1.25,4.8,1,2,1,4,0.296711563822137,0.7032884361778631,37.71,Low,31.1048628676929,41.43074923048699,35.82131,34.37132730947445,6.6051371323070995
14,12,2259.316221750948,60,41,2,7,0.5902935974488835,0.12286423237169,6,0.1566161729193487,Clothing,North,F,Growers,CUST_00761,188.276351812579,1.1666666666666667,10.285714285714285,4,2,4,10,0.6846978613220167,0.3153021386779833,1936.12,High,1860.4033303186072,2468.8066144979175,2059.5422,2029.7073895451902,75.71666968139266
26,19,331.1663030841384,109,22,2,4,0.5629405086067476,0.2027200757274238,5,0.3512865952849553,Grocery,South,M,At-Risk,CUST_02159,17.429805425480968,2.1666666666666665,8.76923076923077,3,3,2,8,0.5823207593485895,0.4176792406514105,134.19,Low,143.14851938787703,164.24962963422894,140.44089,146.30100015269335,8.958519387877033
18,3,138.61214621772805,337,24,1,1,0.4943064282250938,0.3159693415078386,4,0.8467315577222598,Pharmacy,North,F,Hibernating,CUST_02623,46.20404873924269,1.5,2.0,1,1,1,3,0.1672986195327567,0.8327013804672433,45.79,Low,41.34074940466749,31.895318618224522,43.57189,39.88127454327335,4.449250595332508
38,180,15000.0,1,33,4,9,0.3417771687553448,0.0664000167967752,2,0.0558123382444343,Luxury,East,F,Champions,CUST_00043,83.33333333333333,3.1666666666666665,56.8421052631579,5,5,5,15,0.95,0.05,37544.67,Very High,29672.96700210813,52631.344696711276,36418.445,35385.56887548789,7871.702997891869
36,16,393.55911649932665,144,21,2,4,0.4655947447468063,0.1909086805055081,6,0.4588492102420476,Pharmacy,West,M,At-Risk,CUST_02174,24.59744478120792,3.0,5.333333333333333,2,3,2,7,0.4644071922810442,0.5355928077189558,88.27,Low,82.27799110971651,80.50800121091665,87.45563,83.43506633891155,5.992008890283486
51,74,6100.42194092066,22,62,4,10,0.316838201937232,0.0672113718549265,1,0.0643724237937482,Electronics,West,F,Champions,CUST_00205,82.43813433676567,4.25,17.41176470588235,5,5,5,15,0.95,0.05,10862.93,Very High,10158.280598742644,6001.815119908048,10327.875,9189.062025400022,704.6494012573567
18,32,1461.3890160711378,20,30,3,8,0.8311516180131995,0.1434911794515208,1,0.2999573635124754,Sports,East,M,Growers,CUST_01474,45.668406752223056,1.5,21.33333333333333,5,4,4,13,0.83404206991439,0.16595793008561,2972.94,Very High,2347.8489275187544,2557.792394327204,2737.3938,2500.977401433576,625.0910724812456
28,10,292.11908462164365,167,55,1,4,0.3591116869254591,0.118025708053635,6,0.5243011091117745,Grocery,West,M,At-Risk,CUST_02101,29.211908462164367,2.333333333333333,4.285714285714286,2,2,2,6,0.4092698544188257,0.5907301455811743,84.13,Low,78.03092661858922,77.4536649966284,77.543434,77.76879266649638,6.099073381410776
51,135,4039.17405747253,6,35,4,10,0.735263483134692,0.0600327293510762,2,0.0544883027513715,Home,North,M,Champions,CUST_00069,29.91980783312985,4.25,31.764705882352946,5,5,5,15,0.95,0.05,6345.57,Very High,7122.188284555909,5948.05535885132,6621.3047,6721.480604684426,776.6182845559097
20,7,330.04734313830426,88,47,2,6,0.2022581802239067,0.1217817066789185,3,0.6294210908706261,Pharmacy,West,M,At-Risk,CUST_01876,47.14962044832918,1.6666666666666667,4.2,3,2,2,7,0.5484010137361572,0.4515989862638427,151.78,Low,134.26782495812586,158.45462380763223,143.50006,141.58869667722746,17.512175041874144
13,6,53.802135252063295,328,38,2,2,0.2027699460205184,0.4939505067898703,8,0.8898435565018811,Pharmacy,North,M,Hibernating,CUST_02380,8.967022542010548,1.0833333333333333,5.538461538461539,1,2,1,4,0.3428628268330865,0.6571371731669134,22.58,Low,24.727348984663557,49.99246818890436,23.53156,28.081465856836108,2.1473489846635587
18,11,255.06831933850637,198,26,2,6,0.5006029442283639,0.2209125733780025,11,0.3007749236547467,Clothing,North,M,At-Risk,CUST_02232,23.188029030773304,1.5,7.333333333333333,2,2,2,6,0.4275759004234791,0.5724240995765209,147.85,Low,115.05111131350404,108.65669277640575,129.74434,117.9210047263054,32.79888868649596
56,109,9989.151530426294,2,46,4,8,0.3026567378341729,0.0342064268887297,4,0.0803021652092485,Home,East,F,Champions,CUST_00138,91.64359202225958,4.666666666666667,23.35714285714285,5,5,5,15,0.95,0.05,19059.11,Very High,13980.947851276258,9794.909250626977,14884.656,13267.542009918001,5078.162148723743
34,59,858.6881189163024,68,49,3,7,0.6972750505725225,0.0960426822366601,5,0.2810021980403884,Sports,West,M,Growers,CUST_00797,14.554035913835634,2.833333333333333,20.823529411764707,3,5,3,11,0.796337294312383,0.203662705687617,527.37,Medium,684.9032844751192,627.3037708236805,542.7432,627.6132762137622,157.53328447511922
36,13,473.7739001533642,150,26,1,4,0.3656222364955254,0.2000130383773833,10,0.3258294585210187,Pharmacy,South,M,At-Risk,CUST_02181,36.4441461656434,3.0,4.333333333333333,2,2,2,6,0.4304777984497901,0.5695222015502098,134.61,Low,101.0436401325163,70.80223617638501,118.109604,98.6333207791607,33.56635986748371
43,16,417.9987694890362,109,44,2,6,0.5245357916806048,0.155760592477206,7,0.3902812281880439,Grocery,South,M,At-Risk,CUST_02129,26.12492309306476,3.583333333333333,4.465116279069767,3,3,2,8,0.5443833913165507,0.4556166086834493,98.53,Low,90.67730118697672,100.17913457793092,95.75428,94.02768625899901,7.852698813023281
28,22,1251.0530063225362,37,32,3,6,0.5917314172738463,0.1146430577992003,2,0.3367168493739911,Tech,West,M,Growers,CUST_00759,56.86604574193347,2.333333333333333,9.428571428571429,4,3,4,11,0.5825516964072845,0.4174483035927154,421.4,Medium,527.6760370379859,685.4465356828055,427.28433,521.9207320957042,106.27603703798593
67,136,11836.712163664317,15,59,4,9,0.7172858951278138,0.0755156073773991,1,0.053020978809108,Electronics,East,M,Champions,CUST_00542,87.03464826223761,5.583333333333333,24.358208955223883,5,5,5,15,0.95,0.05,17001.44,Very High,15339.498362784547,10297.28749238326,16181.453,14393.153497441695,1661.941637215452
31,15,2169.72271143194,30,48,3,6,0.8112255454850332,0.1165472965137299,3,0.2004800467481691,Sports,East,M,Growers,CUST_01020,144.64818076212933,2.583333333333333,5.806451612903225,4,3,4,11,0.7337080231123956,0.2662919768876044,1171.93,High,1041.750492466219,1449.9571792208037,1127.3112,1139.6431038348073,130.17950753378113
26,19,324.7152446948536,171,35,2,7,0.4825642131400913,0.2836481004571107,4,0.6686816902218053,Grocery,North,M,At-Risk,CUST_02289,17.090276036571243,2.1666666666666665,8.76923076923077,2,3,2,7,0.4936506782860043,0.5063493217139957,117.47,Low,122.33608953782614,115.63732507745186,120.875206,120.53104824329881,4.8660895378261415
70,86,8400.263845050487,17,50,4,8,0.6581985559790495,0.0111614736442818,3,0.1143318087471265,Luxury,East,M,Champions,CUST_00166,97.6774865703545,5.833333333333333,14.742857142857144,5,5,5,15,0.95,0.05,8208.92,Very High,9761.368537624941,5219.190451543794,8659.959,8308.687455068026,1552.4485376249413
47,152,8410.68919847266,18,63,4,10,0.732216623434182,0.0616565663178314,3,0.072845144762001,Electronics,West,M,Champions,CUST_00249,55.33348156889908,3.9166666666666665,38.80851063829788,5,5,5,15,0.95,0.05,13311.46,Very High,13105.37920125813,13647.174849346944,13965.587,13466.38908627372,206.08079874186842
20,33,1858.5066095392328,58,31,3,8,0.458776630812719,0.0626658465918261,3,0.1761108622475934,Tech,West,F,Growers,CUST_01332,56.31838210724948,1.6666666666666667,19.8,4,4,4,12,0.7647253733958426,0.2352746266041574,2073.83,High,1747.8176331749723,1856.3236153863786,1858.2524,1801.8156028020903,326.0123668250276
27,17,800.0,188,53,2,5,0.3436637248680773,0.2583346721155349,9,0.3427927230528224,Clothing,West,F,At-Risk,CUST_02018,47.05882352941177,2.25,7.555555555555555,2,3,3,8,0.4577931138152916,0.5422068861847084,295.88,Medium,249.20603267510018,210.9861630270071,285.10263,250.98052698451406,46.67396732489982
60,179,5886.492068480784,18,47,4,10,0.3003266953806497,0.0355375729145459,4,0.0418512435521694,Home,West,M,Champions,CUST_00447,32.885430550171975,5.0,35.8,5,5,5,15,0.95,0.05,10189.92,Very High,8709.049204664683,7582.729256643071,10159.191,8871.735063552951,1480.8707953353169
9,48,818.0767218348458,73,40,2,9,0.7317784597792805,0.0796094616913371,7,0.3034090059504576,Tech,South,M,Growers,CUST_01359,17.043265038225954,0.75,64.0,3,4,3,10,0.6208520961392623,0.3791479038607377,1404.51,High,1358.8979271030867,1435.947731933854,1351.6633,1371.7716637116703,45.61207289691333
26,7,611.3622222654614,185,44,2,7,0.2610543165323377,0.1234112917929173,6,0.3057229140186488,Grocery,East,F,At-Risk,CUST_02146,87.33746032363733,2.1666666666666665,3.230769230769231,2,2,3,7,0.3616519196608979,0.6383480803391021,168.71,Low,171.92078226999527,173.93281555354045,165.36043,170.3218978344655,3.2107822699952635
20,13,1826.0810338610213,50,43,3,7,0.7419419867231352,0.1302418287178703,1,0.1151952921573508,Clothing,South,M,Growers,CUST_01330,140.4677718354632,1.6666666666666667,7.8,4,2,4,10,0.6144857511618067,0.3855142488381933,1073.33,High,1041.903433738534,1301.9174602685762,1183.2571,1131.7636085237702,31.42656626146595
11,4,54.48281600576091,208,71,1,4,0.3800648499253083,0.4468197226974408,5,0.5393929991120298,Grocery,North,F,Hibernating,CUST_02911,13.620704001440227,0.9166666666666666,4.363636363636364,1,1,1,3,0.1397924462038694,0.8602075537961306,21.09,Low,24.06215878062868,24.22641188182883,22.054287,23.474050153210182,2.9721587806286784
